Time,Roll (x),x,Pitch (y),Yaw (z),R,Theta,Phi,Humidity (%),Temperature (C),Pressure (Millibars),Mag X (microteslas),Mag Y (microteslas),Mag Z (microteslas),Earth Distance (km),Sun Distance (km)
20:17:32,-2.61,16658,-1.06,2.92,6780.73,31.171999999999997,-15.818,39.8,28.9,987.0,-13.78,-11.13,68.29,409731,149875806
20:17:33,-1.79,16660,-1.13,2.33,6780.72,31.128,-15.767000000000001,39.8,29.1,987.0,-13.95,-11.14,67.87,409722,149875803
20:17:34,-1.08,16662,-1.0,1.85,6780.71,31.083000000000002,-15.716,39.9,29.1,987.0,-13.98,-11.08,67.78,409714,149875800
20:17:35,-0.66,16664,-0.78,1.66,6780.7,31.039,-15.665999999999999,39.5,29.1,987.0,-13.95,-11.33,67.5,409705,149875798
20:17:36,-0.37,16666,-0.54,1.62,6780.7,30.994,-15.615,40.0,29.0,987.0,-14.25,-11.2,67.32,409697,149875795
20:17:37,-0.2,16668,-0.31,1.64,6780.68,30.904,-15.514000000000001,39.6,29.0,987.0,-14.19,-11.2,67.31,409680,149875790
20:17:38,0.03,16670,-0.09,1.7,6780.67,30.86,-15.464,39.7,29.0,987.0,-14.25,-11.11,67.63,409671,149875787
20:17:39,0.26,16672,0.09,1.81,6780.66,30.815,-15.413,39.5,29.1,987.0,-14.11,-10.92,67.8,409663,149875784
20:17:40,0.51,16674,0.24,1.96,6780.65,30.77,-15.363,40.0,29.1,987.0,-14.03,-10.84,67.64,409654,149875781
20:17:41,0.79,16676,0.34,2.14,6780.65,30.725,-15.312999999999999,39.6,29.1,987.0,-13.84,-10.79,67.67,409646,149875779
20:17:43,1.06,16678,0.39,2.33,6780.64,30.68,-15.262,39.9,29.1,987.0,-13.67,-10.47,67.79,409637,149875776
20:17:44,1.34,16680,0.39,2.53,6780.63,30.636,-15.212,39.9,29.2,987.0,-13.68,-10.22,67.87,409629,149875773
20:17:45,1.6,16682,0.34,2.72,6780.62,30.590999999999998,-15.162,39.4,29.0,987.0,-13.64,-10.33,67.98,409620,149875771
